user_id,product_name,x1_views,x2_chars_pdf,x3_ship_page,x4_calc_used,x4_ship_cost,x5_assembly_page,x6_warranty,x7_return_page,x8_email_clicks,x9_chat_text,x10_reviews,Barrier_Class
2505,Стеллаж деревянный,5,1,0,1,3018.16,0,0,0,1,нет скидок стоимость подскажите пожалуйста,2,1
2506,Комод с зеркалом,1,1,0,0,0.0,1,0,0,2,нужно уточнить инструмент инструкция подскажите,1,3
2507,Стеллаж деревянный,10,3,0,0,0.0,0,0,0,0,не помещается глубина влезет ли,0,2
2508,Стеллаж деревянный,3,2,0,0,0.0,0,1,1,1,обмен интересует не подошло,2,5
2509,Стеллаж деревянный,5,4,0,0,0.0,0,0,0,0,нужно уточнить глубина размер,1,2
2510,Стеллаж деревянный,5,4,0,0,0.0,0,0,1,2,комната маленькая габариты ширина,3,2
2511,"Шкаф-купе ""Лофт""",2,2,0,0,0.0,0,1,0,2,сертификация нет доверия гарантия,4,4
2512,"Диван ""Комфорт""",3,2,0,1,1969.11,0,0,0,1,пожалуйста цена рассрочка нужно уточнить,0,1
2513,Кресло офисное,1,3,0,0,0.0,0,1,1,2,вопрос пожалуйста вернуть товар возврат,0,5
2514,"Диван ""Комфорт""",9,5,0,0,0.0,0,0,0,1,глубина здравствуйте габариты,1,2
2515,Стол обеденный,9,6,0,0,0.0,0,0,0,2,ширина влезет ли,0,2
2516,"Диван ""Комфорт""",2,0,0,1,2816.28,0,0,0,3,подешевле вопрос скидка интересует,1,1
2517,"Шкаф-купе ""Лофт""",5,6,0,0,0.0,0,0,0,2,вопрос замеры ширина влезет ли интересует,1,2
2518,Комод с зеркалом,2,3,0,0,0.0,1,0,0,0,как закрепить установка шурупы,0,3
2519,Стол обеденный,2,2,0,0,0.0,1,0,0,1,детали сложно собрать инструкция,2,3
2520,Тумба прикроватная,1,2,0,0,0.0,1,0,0,2,инструмент установка мастер,0,3
2521,Стол обеденный,2,2,0,0,0.0,1,0,0,2,нет инструкции вопрос сборка,0,3
2522,Комод с зеркалом,3,0,0,1,1050.68,0,0,0,1,пожалуйста подешевле не по карману цена,1,1
2523,Кресло офисное,1,0,0,0,0.0,0,1,1,1,нужно уточнить вопрос вернуть товар не подошло,1,5
2524,Стол обеденный,8,7,0,0,0.0,0,0,0,1,нужно уточнить вопрос габариты ширина,1,2
2525,Кресло офисное,5,3,0,0,0.0,0,0,0,0,замеры пожалуйста ширина глубина,1,2
2526,"Шкаф-купе ""Лофт""",3,1,0,0,0.0,0,0,1,0,как вернуть возврат подскажите нужно уточнить,0,5
2527,Кровать двуспальная,4,1,0,1,1462.85,0,0,0,3,нужно уточнить акция здравствуйте дорого,0,1
2528,Кровать двуспальная,2,2,0,0,0.0,1,0,0,2,как закрепить нужно уточнить нет инструкции,2,3
2529,Кровать двуспальная,5,5,0,0,0.0,0,0,0,1,размер не помещается,0,2
2530,"Диван ""Комфорт""",5,3,0,0,0.0,0,0,0,0,ширина подскажите размеры,3,2
2531,Кровать двуспальная,2,1,0,0,0.0,0,1,0,2,пожалуйста риск интересует страшно покупать,3,4
2532,Стол обеденный,5,7,0,0,0.0,0,0,0,2,замеры размер,2,2
2533,Кресло офисное,1,4,0,0,0.0,1,0,0,1,как закрепить нет инструкции детали вопрос интересует,0,3
2534,Стеллаж деревянный,5,3,0,0,0.0,0,0,0,0,ширина интересует подскажите подскажите размеры комната маленькая,1,2
2535,"Шкаф-купе ""Лофт""",2,2,0,0,0.0,1,0,0,0,здравствуйте детали установка инструмент,4,3
2536,Стол обеденный,2,0,0,0,0.0,0,1,0,2,пожалуйста риск отзывы интересует подделка,6,4
2537,Кресло офисное,10,3,0,0,0.0,0,0,0,1,комната маленькая влезет ли подскажите размеры подскажите,0,2
2538,Стол обеденный,1,2,0,0,0.0,0,1,0,2,гарантия здравствуйте сертификация,9,4
2539,Стеллаж деревянный,5,2,0,1,1128.2,0,0,1,4,нет скидок скидка вопрос,3,1
2540,Комод с зеркалом,1,1,0,0,0.0,0,1,0,0,страшно покупать риск,5,4
2541,Кровать двуспальная,4,3,0,1,3148.35,0,0,0,5,стоимость вопрос цена нужно уточнить,0,1
2542,Тумба прикроватная,9,3,0,0,0.0,0,0,0,1,влезет ли вопрос подскажите размеры,0,2
2543,Кресло офисное,8,3,0,0,0.0,0,0,0,0,комната маленькая размер габариты интересует,1,2
2544,"Шкаф-купе ""Лофт""",9,3,0,0,0.0,0,0,0,1,не помещается интересует подскажите размеры нужно уточнить,0,2
2545,Стол обеденный,1,1,0,0,0.0,0,1,1,2,сломается интересует риск,9,4
2546,"Диван ""Комфорт""",3,2,0,1,3048.68,0,0,0,3,акция подскажите интересует подешевле,2,1
2547,Стол обеденный,9,5,0,0,0.0,0,0,0,2,габариты ширина,0,2
2548,"Шкаф-купе ""Лофт""",3,2,0,1,1994.67,0,0,0,3,здравствуйте стоимость интересует не по карману,1,1
2549,Тумба прикроватная,1,1,0,0,0.0,1,0,0,0,нет инструкции нужно уточнить шурупы инструмент пожалуйста,0,3
2550,Стол обеденный,11,3,0,0,0.0,0,0,0,2,размер пожалуйста подскажите размеры,1,2
2551,Стеллаж деревянный,2,2,0,0,0.0,1,0,0,1,инструмент здравствуйте установка,2,3
2552,Стол обеденный,3,2,0,0,0.0,0,1,0,0,подделка отзывы,7,4
2553,Стеллаж деревянный,3,1,0,1,2296.6,0,0,0,2,рассрочка скидка нет скидок,1,1
2554,"Шкаф-купе ""Лофт""",2,2,0,0,0.0,0,1,1,1,хочу вернуть подскажите как вернуть,2,5
2555,Тумба прикроватная,4,0,0,1,3408.89,0,0,0,4,скидка цена акция интересует,1,1
2556,Стол обеденный,3,5,0,0,0.0,0,1,0,2,надежность отзывы страшно покупать,5,4
2557,"Шкаф-купе ""Лофт""",2,2,0,0,0.0,0,1,0,1,здравствуйте гарантия риск подскажите,3,4
2558,Кровать двуспальная,2,1,0,0,0.0,1,0,0,2,нет инструкции сборка,0,3
2559,Тумба прикроватная,2,1,0,0,0.0,0,1,1,0,вернуть товар пожалуйста возврат,3,5
2560,"Шкаф-купе ""Лофт""",1,1,0,0,0.0,0,0,1,0,интересует вернуть товар не подошло,2,5
2561,"Шкаф-купе ""Лофт""",6,0,0,1,2471.66,0,0,0,4,не по карману пожалуйста цена стоимость подскажите,0,1
2562,"Диван ""Комфорт""",7,5,0,0,0.0,0,0,0,0,не помещается пожалуйста ширина влезет ли,1,2
2563,Стол обеденный,3,3,0,0,0.0,1,0,0,1,подскажите как закрепить шурупы мастер,1,3
2564,"Шкаф-купе ""Лофт""",3,2,0,0,0.0,1,0,0,2,нет инструкции инструкция,1,3
2565,Кресло офисное,2,2,0,0,0.0,1,0,0,2,интересует мастер нет инструкции шурупы,1,3
2566,Стол обеденный,2,3,0,0,0.0,1,0,1,1,шурупы подскажите сборка сложно собрать,1,3
2567,Кресло офисное,3,3,0,0,0.0,0,1,0,0,отзывы нет доверия пожалуйста подделка интересует,5,4
2568,Кровать двуспальная,3,0,0,0,0.0,0,0,1,2,срок возврата хочу вернуть,0,5
2569,Тумба прикроватная,1,1,0,0,0.0,1,0,0,0,сборка сложно собрать,1,3
2570,Стол обеденный,6,2,0,1,2814.71,0,0,0,2,подешевле дорого,1,1
2571,Тумба прикроватная,1,4,0,0,0.0,0,1,1,1,обмен подскажите нужно уточнить денег не вернули,0,5
2572,Стол обеденный,5,0,0,1,3495.42,0,0,0,1,интересует не по карману дорого здравствуйте скидка,3,1
2573,"Шкаф-купе ""Лофт""",3,2,0,0,0.0,1,0,0,2,детали мастер вопрос нет инструкции,3,3
2574,"Диван ""Комфорт""",3,4,0,0,0.0,1,0,1,2,инструмент пожалуйста установка,1,3
2575,Комод с зеркалом,2,0,0,0,0.0,0,1,0,1,здравствуйте качество сломается,8,4
2576,Стеллаж деревянный,1,0,0,0,0.0,0,0,1,0,возврат подскажите как вернуть денег не вернули вопрос,1,5
2577,Стеллаж деревянный,6,3,0,0,0.0,0,0,0,2,ширина комната маленькая высота,0,2
2578,Стол обеденный,2,1,0,0,0.0,1,0,0,2,сборка пожалуйста нужно уточнить сложно собрать инструкция,1,3
2579,Стеллаж деревянный,4,5,0,0,0.0,0,0,0,1,ширина не помещается,1,2
2580,"Шкаф-купе ""Лофт""",2,1,0,0,0.0,0,0,1,1,возврат обмен,2,5
2581,Кресло офисное,3,1,0,0,0.0,0,0,1,2,денег не вернули условия,2,5
2582,Комод с зеркалом,1,1,0,0,0.0,0,1,1,1,подскажите условия обмен,1,5
2583,Кресло офисное,2,0,0,0,0.0,0,0,1,2,обмен вернуть товар,1,5
2584,Стол обеденный,3,2,0,0,0.0,0,1,0,2,интересует качество риск страшно покупать,9,4
2585,Стол обеденный,4,5,0,0,0.0,0,0,0,2,замеры высота габариты вопрос интересует,1,2
2586,"Диван ""Комфорт""",3,0,0,1,1075.97,0,0,1,1,не по карману акция,1,1
2587,Тумба прикроватная,1,0,0,0,0.0,0,1,1,1,условия денег не вернули возврат,0,5
2588,"Шкаф-купе ""Лофт""",1,3,0,0,0.0,0,1,0,1,риск пожалуйста вопрос подделка,3,4
2589,Тумба прикроватная,1,4,0,0,0.0,1,0,0,0,как закрепить пожалуйста инструмент,1,3
2590,Кресло офисное,3,1,0,0,0.0,0,1,0,1,сертификация сломается,7,4
2591,Стеллаж деревянный,1,2,0,0,0.0,1,0,0,0,как закрепить шурупы,1,3
2592,Кресло офисное,2,0,0,0,0.0,0,1,1,2,срок возврата возврат подскажите,1,5
2593,"Шкаф-купе ""Лофт""",2,2,0,0,0.0,1,0,0,0,установка инструмент пожалуйста инструкция,0,3
2594,"Шкаф-купе ""Лофт""",3,3,0,0,0.0,0,0,1,0,срок возврата как вернуть здравствуйте вопрос,2,5
2595,Стеллаж деревянный,2,1,0,0,0.0,0,0,1,0,обмен условия нужно уточнить хочу вернуть,2,5
2596,"Диван ""Комфорт""",1,3,0,0,0.0,1,0,0,2,пожалуйста нет инструкции сборка,0,3
2597,Стол обеденный,9,3,0,0,0.0,0,0,0,1,ширина не помещается,0,2
2598,"Диван ""Комфорт""",1,3,0,0,0.0,1,0,0,0,как закрепить вопрос мастер нужно уточнить сложно собрать,1,3
2599,Стол обеденный,1,3,0,0,0.0,0,1,1,1,возврат хочу вернуть,0,5
2600,Кресло офисное,2,3,0,0,0.0,0,1,1,1,нужно уточнить хочу вернуть пожалуйста как вернуть,0,5
2601,Кресло офисное,2,1,0,0,0.0,0,1,0,0,подскажите качество сломается пожалуйста гарантия,5,4
2602,Стол обеденный,2,0,0,0,0.0,0,0,1,2,как вернуть здравствуйте не подошло нужно уточнить,1,5
2603,"Шкаф-купе ""Лофт""",3,1,0,1,1127.52,0,0,0,4,здравствуйте интересует цена акция,0,1
2604,Кровать двуспальная,1,2,0,0,0.0,0,1,0,2,страшно покупать риск интересует,6,4
2605,Стол обеденный,3,3,0,0,0.0,1,0,0,1,детали мастер подскажите,1,3
2606,Кресло офисное,1,1,0,0,0.0,0,1,0,1,интересует риск качество сертификация,5,4
2607,Кресло офисное,1,1,0,0,0.0,0,0,1,2,вернуть товар обмен пожалуйста срок возврата,0,5
2608,"Шкаф-купе ""Лофт""",3,2,0,0,0.0,0,1,0,2,страшно покупать подскажите сертификация надежность,4,4
2609,Комод с зеркалом,10,7,0,0,0.0,0,0,0,2,ширина влезет ли,0,2
2610,Стеллаж деревянный,4,0,0,1,1232.79,0,0,0,4,слишком высокая цена нет скидок здравствуйте подскажите,0,1
2611,"Шкаф-купе ""Лофт""",1,3,0,0,0.0,1,0,0,1,инструмент детали как закрепить,1,3
2612,Кресло офисное,5,5,0,0,0.0,0,0,0,1,ширина интересует вопрос комната маленькая высота,3,2
2613,Стеллаж деревянный,3,3,0,0,0.0,1,0,0,2,мастер нет инструкции сборка,1,3
2614,Стеллаж деревянный,3,4,0,0,0.0,1,0,0,0,вопрос мастер инструмент детали нужно уточнить,1,3
2615,Стол обеденный,2,1,0,0,0.0,1,0,0,1,пожалуйста шурупы сборка,1,3
2616,Комод с зеркалом,9,4,0,0,0.0,0,0,0,1,комната маленькая подскажите размеры,0,2
2617,Кровать двуспальная,6,4,0,0,0.0,0,0,0,1,подскажите размеры размер,1,2
2618,"Шкаф-купе ""Лофт""",4,0,0,1,3288.98,0,0,0,3,подскажите нужно уточнить слишком высокая цена не по карману,3,1
2619,Кресло офисное,11,6,0,0,0.0,0,0,0,1,замеры подскажите размеры,1,2
2620,Комод с зеркалом,1,1,0,0,0.0,0,1,0,0,страшно покупать гарантия,8,4
2621,Кресло офисное,3,0,0,1,1922.65,0,0,0,5,вопрос дорого пожалуйста не по карману,0,1
2622,Комод с зеркалом,3,4,0,0,0.0,1,0,0,2,шурупы детали,1,3
2623,Стол обеденный,5,5,0,0,0.0,0,0,0,1,интересует не помещается размер подскажите размеры,0,2
2624,"Диван ""Комфорт""",4,1,0,1,3361.75,0,0,0,1,стоимость акция слишком высокая цена,1,1
2625,Стол обеденный,1,1,0,0,0.0,1,0,0,2,интересует сложно собрать мастер,1,3
2626,Кровать двуспальная,3,1,0,0,0.0,1,0,0,0,инструкция нужно уточнить мастер,3,3
2627,"Шкаф-купе ""Лофт""",1,4,0,0,0.0,1,0,0,2,детали нет инструкции,0,3
2628,Кровать двуспальная,1,2,0,0,0.0,0,1,0,1,риск отзывы гарантия,6,4
2629,Стеллаж деревянный,3,3,0,0,0.0,0,1,0,1,нужно уточнить отзывы сертификация вопрос,7,4
2630,Стол обеденный,3,4,0,0,0.0,1,0,0,2,сложно собрать детали пожалуйста нет инструкции,1,3
2631,"Диван ""Комфорт""",3,1,0,0,0.0,1,0,0,2,вопрос детали инструмент,1,3
2632,"Шкаф-купе ""Лофт""",1,4,0,0,0.0,1,0,0,1,вопрос мастер нужно уточнить сборка,0,3
2633,Кровать двуспальная,1,1,0,0,0.0,0,0,1,0,не подошло процедура,1,5
2634,"Шкаф-купе ""Лофт""",2,1,0,0,0.0,0,1,0,1,нет доверия риск,8,4
2635,"Шкаф-купе ""Лофт""",10,3,0,0,0.0,0,0,0,2,ширина не помещается глубина,4,2
2636,Стол обеденный,7,1,0,1,2352.42,0,0,0,5,подскажите цена акция вопрос,0,1
2637,"Шкаф-купе ""Лофт""",1,3,0,0,0.0,1,0,0,1,сложно собрать инструмент здравствуйте нет инструкции,0,3
2638,"Диван ""Комфорт""",6,0,0,1,2999.95,0,0,0,2,рассрочка цена,1,1
2639,Стол обеденный,4,0,0,1,1229.74,0,0,0,2,не по карману цена рассрочка,1,1
2640,Тумба прикроватная,1,2,0,0,0.0,1,0,0,1,пожалуйста инструмент детали инструкция,1,3
2641,Комод с зеркалом,3,0,0,0,0.0,0,1,1,0,вернуть товар процедура обмен,0,5
2642,Комод с зеркалом,1,1,0,0,0.0,1,0,1,0,детали здравствуйте как закрепить,1,3
2643,Кресло офисное,2,0,0,1,1896.23,0,0,0,2,подешевле рассрочка здравствуйте пожалуйста,1,1
2644,Стеллаж деревянный,3,3,0,0,0.0,0,1,0,0,гарантия риск подскажите надежность,3,4
2645,Тумба прикроватная,6,1,0,1,800.65,0,0,0,1,рассрочка скидка,0,1
2646,"Диван ""Комфорт""",3,3,0,0,0.0,1,0,0,0,сборка мастер детали,0,3
2647,"Диван ""Комфорт""",2,1,0,0,0.0,0,1,0,2,отзывы гарантия,8,4
2648,"Шкаф-купе ""Лофт""",5,6,0,0,0.0,0,0,0,1,комната маленькая глубина вопрос здравствуйте габариты,2,2
2649,Комод с зеркалом,2,4,0,0,0.0,1,0,0,1,нужно уточнить мастер установка как закрепить,2,3
2650,Стол обеденный,5,5,0,0,0.0,0,0,0,0,ширина габариты вопрос интересует,0,2
2651,Кресло офисное,7,0,0,1,3333.24,0,0,0,3,дорого скидка стоимость,1,1
2652,Стеллаж деревянный,2,0,0,1,2588.74,0,0,0,3,здравствуйте цена скидка,1,1
2653,Кресло офисное,6,1,0,1,2133.59,0,0,0,1,слишком высокая цена стоимость здравствуйте рассрочка,1,1
2654,Тумба прикроватная,7,1,0,1,963.49,0,0,0,4,стоимость слишком высокая цена скидка,1,1
2655,Комод с зеркалом,4,5,0,0,0.0,0,0,0,1,подскажите размеры замеры вопрос глубина,1,2
2656,Кровать двуспальная,6,4,0,0,0.0,0,0,0,1,здравствуйте нужно уточнить ширина не помещается влезет ли,2,2
2657,Кресло офисное,5,1,0,1,1049.96,0,0,0,2,акция нет скидок,3,1
2658,Кресло офисное,2,0,0,1,1638.9,0,0,0,2,подешевле акция цена,0,1
2659,Комод с зеркалом,1,0,0,0,0.0,0,1,1,0,возврат нужно уточнить подскажите процедура,0,5
2660,Кровать двуспальная,3,4,0,0,0.0,0,1,1,1,возврат не подошло хочу вернуть,1,5
2661,Комод с зеркалом,3,0,0,1,2317.12,0,0,0,4,цена не по карману интересует подешевле вопрос,1,1
2662,"Диван ""Комфорт""",10,3,0,0,0.0,0,0,0,0,габариты интересует замеры,1,2
2663,"Диван ""Комфорт""",8,7,0,0,0.0,0,0,0,2,подскажите размеры не помещается нужно уточнить,2,2
2664,Кресло офисное,3,2,0,0,0.0,1,0,0,1,детали нужно уточнить сборка подскажите,1,3
2665,"Диван ""Комфорт""",2,2,0,0,0.0,1,0,0,0,инструмент инструкция,0,3
2666,Кресло офисное,3,3,0,0,0.0,1,0,0,0,детали пожалуйста интересует мастер,1,3
2667,Стеллаж деревянный,6,0,0,1,3463.28,0,0,0,1,нет скидок стоимость,2,1
2668,Комод с зеркалом,3,1,0,0,0.0,0,1,0,0,сломается риск страшно покупать,8,4
2669,Кресло офисное,2,0,0,0,0.0,0,1,0,0,нужно уточнить риск нет доверия,4,4
2670,Тумба прикроватная,10,6,0,0,0.0,0,0,0,1,подскажите размеры влезет ли интересует,0,2
2671,"Шкаф-купе ""Лофт""",3,2,0,0,0.0,0,1,0,2,сломается отзывы,8,4
2672,"Диван ""Комфорт""",3,1,0,0,0.0,0,1,0,2,сломается вопрос страшно покупать,5,4
2673,Комод с зеркалом,3,1,0,0,0.0,0,0,1,1,не подошло вернуть товар обмен,0,5
2674,Стеллаж деревянный,1,3,0,0,0.0,1,0,0,2,детали нужно уточнить инструкция,2,3
2675,Кровать двуспальная,6,3,0,0,0.0,0,0,0,2,глубина нужно уточнить комната маленькая,0,2
2676,"Диван ""Комфорт""",10,5,0,0,0.0,0,0,0,0,глубина высота не помещается,3,2
2677,Стол обеденный,2,4,0,0,0.0,1,0,0,0,инструкция шурупы,0,3
2678,Комод с зеркалом,2,3,0,0,0.0,1,0,0,0,вопрос пожалуйста сборка установка,1,3
2679,"Диван ""Комфорт""",3,0,0,0,0.0,0,1,1,2,как вернуть вернуть товар хочу вернуть нужно уточнить вопрос,1,5
2680,Кресло офисное,3,0,0,0,0.0,0,1,0,0,гарантия нет доверия сертификация,3,4
2681,Стол обеденный,3,1,0,1,1289.58,0,0,0,5,рассрочка цена здравствуйте,0,1
2682,Стол обеденный,1,4,0,0,0.0,0,0,1,0,обмен вернуть товар,1,5
2683,Стеллаж деревянный,2,4,0,0,0.0,1,0,0,1,вопрос как закрепить сборка установка,0,3
2684,"Шкаф-купе ""Лофт""",2,0,0,0,0.0,0,1,1,0,подскажите возврат вернуть товар денег не вернули пожалуйста,0,5
2685,Тумба прикроватная,7,1,0,1,2401.74,0,0,0,2,здравствуйте стоимость слишком высокая цена вопрос,2,1
2686,"Шкаф-купе ""Лофт""",7,2,0,1,2920.64,0,0,0,1,подешевле нет скидок здравствуйте,0,1
2687,Тумба прикроватная,4,2,0,1,2716.54,0,0,0,4,подешевле скидка,0,1
2688,Тумба прикроватная,3,0,0,1,2032.58,0,0,0,3,дорого интересует нужно уточнить акция цена,1,1
2689,"Шкаф-купе ""Лофт""",3,0,0,0,0.0,0,1,1,0,срок возврата хочу вернуть нужно уточнить подскажите,0,5
2690,"Диван ""Комфорт""",4,0,0,1,3370.56,0,0,1,3,не по карману стоимость,0,1
2691,Стеллаж деревянный,1,3,0,0,0.0,1,0,0,0,сборка детали инструкция,0,3
2692,Стол обеденный,3,1,0,0,0.0,1,0,0,1,вопрос установка инструкция сборка,1,3
2693,"Шкаф-купе ""Лофт""",3,1,0,0,0.0,0,1,0,0,подделка качество сломается,3,4
2694,Комод с зеркалом,2,2,0,0,0.0,0,1,0,2,отзывы качество страшно покупать,3,4
2695,Комод с зеркалом,3,2,0,0,0.0,0,1,1,1,хочу вернуть срок возврата как вернуть,2,5
2696,Стеллаж деревянный,8,6,0,0,0.0,0,0,0,0,замеры ширина не помещается,1,2
2697,Комод с зеркалом,6,7,0,0,0.0,0,0,0,1,нужно уточнить размер вопрос ширина подскажите размеры,0,2
2698,Кресло офисное,7,0,0,1,1982.06,0,0,0,4,акция нет скидок,0,1
2699,Кровать двуспальная,9,5,0,0,0.0,0,0,0,0,высота интересует ширина не помещается,2,2
2700,Стол обеденный,2,1,0,0,0.0,1,0,0,2,установка подскажите инструкция здравствуйте,1,3
2701,Стол обеденный,3,2,0,0,0.0,0,1,0,0,подделка нет доверия пожалуйста отзывы вопрос,9,4
2702,Кресло офисное,2,2,0,1,2970.15,0,0,0,3,стоимость скидка здравствуйте пожалуйста дорого,1,1
2703,"Шкаф-купе ""Лофт""",4,0,0,1,3213.95,0,0,0,3,дорого скидка нет скидок,1,1
2704,"Шкаф-купе ""Лофт""",2,2,0,0,0.0,1,0,0,0,нет инструкции инструкция как закрепить,0,3
2705,Кровать двуспальная,7,4,0,0,0.0,0,0,0,0,размер габариты,1,2
2706,Кровать двуспальная,8,4,0,0,0.0,0,0,0,0,высота глубина подскажите интересует,0,2
2707,Комод с зеркалом,3,4,0,0,0.0,0,1,0,1,сломается здравствуйте подскажите надежность,8,4
2708,Тумба прикроватная,2,1,0,0,0.0,0,1,0,1,здравствуйте риск подделка интересует,7,4
2709,"Диван ""Комфорт""",1,1,0,0,0.0,0,1,1,2,вернуть товар не подошло хочу вернуть,0,5
2710,Кровать двуспальная,9,6,0,0,0.0,0,0,0,0,ширина замеры,0,2
2711,Кровать двуспальная,2,0,0,0,0.0,0,1,0,2,сломается страшно покупать,3,4
2712,Комод с зеркалом,2,3,0,0,0.0,0,1,0,1,здравствуйте подскажите сертификация сломается,5,4
2713,Стеллаж деревянный,3,0,0,0,0.0,0,1,0,0,риск сертификация качество,5,4
2714,"Диван ""Комфорт""",1,4,0,0,0.0,1,0,0,1,сборка сложно собрать здравствуйте,1,3
2715,Стеллаж деревянный,7,0,0,1,3343.16,0,0,0,3,скидка слишком высокая цена вопрос стоимость,1,1
2716,Кресло офисное,2,3,0,0,0.0,1,0,0,0,нет инструкции как закрепить установка,1,3
2717,Кровать двуспальная,3,1,0,0,0.0,0,0,1,0,хочу вернуть денег не вернули как вернуть,0,5
2718,Комод с зеркалом,6,2,0,1,1704.11,0,0,0,5,слишком высокая цена подешевле цена интересует нужно уточнить,0,1
2719,Стеллаж деревянный,1,1,0,0,0.0,0,1,1,1,условия вернуть товар вопрос подскажите,0,5
2720,Тумба прикроватная,2,2,0,0,0.0,1,0,0,2,подскажите сложно собрать детали нужно уточнить,1,3
2721,Тумба прикроватная,3,0,0,0,0.0,0,1,1,0,денег не вернули нужно уточнить здравствуйте условия как вернуть,3,5
2722,Тумба прикроватная,5,3,0,0,0.0,0,0,0,0,замеры ширина глубина интересует нужно уточнить,2,2
2723,Кресло офисное,2,0,0,0,0.0,0,1,0,1,нужно уточнить надежность отзывы вопрос,8,4
2724,Стол обеденный,1,3,0,0,0.0,1,0,0,1,шурупы детали,0,3
2725,Тумба прикроватная,9,5,0,0,0.0,0,0,0,1,подскажите комната маленькая не помещается интересует,0,2
2726,Кровать двуспальная,9,4,0,0,0.0,0,0,0,0,высота вопрос замеры комната маленькая,0,2
2727,"Шкаф-купе ""Лофт""",1,1,0,0,0.0,0,1,1,2,пожалуйста возврат условия денег не вернули интересует,3,5
2728,Кресло офисное,2,4,0,0,0.0,1,0,0,0,сборка нужно уточнить установка мастер,2,3
2729,"Шкаф-купе ""Лофт""",1,0,0,0,0.0,0,1,1,2,не подошло вернуть товар нужно уточнить возврат пожалуйста,0,5
2730,Тумба прикроватная,3,1,0,0,0.0,1,0,0,1,детали инструмент,3,3
2731,"Шкаф-купе ""Лофт""",3,0,0,0,0.0,0,1,0,0,надежность страшно покупать гарантия,6,4
2732,Стол обеденный,7,1,0,1,3049.62,0,0,0,3,не по карману цена слишком высокая цена,0,1
2733,"Диван ""Комфорт""",1,0,0,0,0.0,0,1,0,1,сертификация риск,7,4
2734,"Шкаф-купе ""Лофт""",1,1,0,0,0.0,0,1,0,2,отзывы страшно покупать интересует,6,4
2735,Комод с зеркалом,2,1,0,0,0.0,1,0,0,2,установка здравствуйте сложно собрать,3,3
2736,Тумба прикроватная,3,2,0,0,0.0,0,1,0,2,нужно уточнить риск интересует страшно покупать отзывы,9,4
2737,Комод с зеркалом,1,3,0,0,0.0,0,1,0,1,сертификация отзывы риск,5,4
2738,Кресло офисное,7,5,0,0,0.0,0,0,0,2,подскажите размеры нужно уточнить замеры не помещается,0,2
2739,"Шкаф-купе ""Лофт""",4,4,0,0,0.0,0,0,0,1,не помещается подскажите размеры,1,2
2740,"Диван ""Комфорт""",10,4,0,0,0.0,0,0,0,1,ширина размер пожалуйста,2,2
2741,Стол обеденный,3,0,0,0,0.0,0,0,1,0,обмен пожалуйста вернуть товар,0,5
2742,Тумба прикроватная,2,1,0,0,0.0,0,1,0,2,нужно уточнить качество надежность нет доверия интересует,6,4
2743,Кресло офисное,3,2,0,0,0.0,0,1,0,1,сломается отзывы нужно уточнить подделка,8,4
2744,Комод с зеркалом,11,4,0,0,0.0,0,0,0,2,размер подскажите размеры ширина,0,2
2745,Кресло офисное,4,5,0,0,0.0,0,0,0,1,комната маленькая габариты,2,2
2746,"Шкаф-купе ""Лофт""",2,4,0,0,0.0,0,1,0,1,гарантия надежность,3,4
2747,"Диван ""Комфорт""",3,2,0,0,0.0,1,0,0,2,инструкция сборка нужно уточнить установка,2,3
2748,Комод с зеркалом,1,3,0,0,0.0,0,1,0,1,нет доверия пожалуйста надежность,4,4
2749,Стеллаж деревянный,10,7,0,0,0.0,0,0,0,1,влезет ли ширина,0,2
2750,Тумба прикроватная,3,0,0,0,0.0,0,1,0,1,нет доверия сертификация страшно покупать подскажите,3,4
2751,"Шкаф-купе ""Лофт""",1,2,0,0,0.0,0,1,1,2,процедура здравствуйте обмен не подошло,1,5
2752,Комод с зеркалом,5,3,0,1,2884.11,0,0,0,5,не по карману цена подскажите нужно уточнить,1,1
2753,Кровать двуспальная,2,1,0,0,0.0,0,1,0,2,отзывы страшно покупать,5,4
2754,Стол обеденный,5,1,0,1,3120.44,0,0,0,1,нужно уточнить цена подешевле стоимость,2,1
2755,Кровать двуспальная,2,1,0,1,2095.19,0,0,0,4,стоимость пожалуйста подскажите рассрочка,1,1
2756,"Шкаф-купе ""Лофт""",4,5,0,0,0.0,0,0,0,0,влезет ли высота замеры,3,2
2757,"Диван ""Комфорт""",5,0,0,1,1408.41,0,0,1,1,скидка здравствуйте не по карману нужно уточнить нет скидок,1,1
2758,Кровать двуспальная,5,7,0,0,0.0,0,0,0,2,габариты ширина размер подскажите,3,2
2759,Стол обеденный,7,0,0,1,3420.97,0,0,0,4,стоимость акция рассрочка,0,1
2760,"Шкаф-купе ""Лофт""",11,4,0,0,0.0,0,0,0,1,здравствуйте нужно уточнить не помещается подскажите размеры,2,2
2761,Кресло офисное,3,0,0,0,0.0,0,1,1,0,процедура нужно уточнить денег не вернули как вернуть,0,5
2762,Тумба прикроватная,1,0,0,0,0.0,0,1,1,1,нет доверия здравствуйте надежность,4,4
2763,Кресло офисное,2,4,0,0,0.0,1,0,0,1,вопрос пожалуйста инструкция детали,1,3
2764,Кровать двуспальная,1,1,0,0,0.0,0,0,1,2,вернуть товар возврат подскажите вопрос,1,5
